Name,Address,Bedrooms,Price,Rent,Area,Furnishing,Type,Match_Type,Price_Per_Sqft,Rent_Per_Sqft
"Unique Park Behala, Kolkata",unique park behala,1,1350000,7000,450.0,Semi-Furnished,rent,address_only,3000.0,15.56
"Behala, Kolkata",behala,3,6000000,22000,1150.0,Semi-Furnished,rent,exact_match,5217.39,19.13
"Action Area 1, Kolkata",action area 1,2,15000000,19500,880.0,Unfurnished,rent,exact_match,17045.45,22.16
2 BHK House for Rent in Tollygunge Kolkata,tollygunge,2,2900000,16000,700.0,Semi-Furnished,rent,exact_match,4142.86,22.86
2 BHK House for Rent in Saltlake sec v Kolkata,saltlake sec v,2,3200000,30000,600.0,Furnished,rent,bedroom_only,5333.33,50.0
"Simoco Sanhita Housing Complex Commercial , Simoco Sanhita Housing Complex Commercial, Bhangar, Kolkata",bhangar,3,6709087,11000,916.0,Semi-Furnished,rent,bedroom_only,7324.33,12.01
"Vinayak Blossom County, Vinayak Blossom County, Sahapur New Alipore, Kolkata",sahapur,2,3043478,17000,350.0,Semi-Furnished,rent,address_only,8695.65,48.57
"Purbalok, Mukundapur, Kolkata",purbalok,2,6489020,14000,985.0,Unfurnished,rent,address_bedroom,6587.84,14.21
"Merlin 5th Avenue, Merlin 5th Avenue, Nayapatty, Kolkata",nayapatty,3,7778439,75000,1062.0,Furnished,rent,bedroom_only,7324.33,70.62
"Behala, Kolkata",behala,2,2400000,20000,1000.0,Semi-Furnished,rent,exact_match,2400.0,20.0
"Madgul Antaraa, Madgul Antaraa, Joka, Kolkata",joka,3,8000000,25000,860.0,Semi-Furnished,rent,exact_match,9302.33,29.07
"DEESHARI COMFORT, DEESHARI COMFORT, Garia, Kolkata",garia,3,6500000,26000,1380.0,Unfurnished,rent,exact_match,4710.14,18.84
"Champdani, Baidyabati, Kolkata",champdani,3,7588006,11000,1036.0,Semi-Furnished,rent,bedroom_only,7324.33,10.62
"Orchid Lavanya, Orchid Lavanya, Patharghata Bishnupur Road, Kolkata",patharghata bishnupur road,4,17200000,24000,1600.0,Furnished,rent,bedroom_only,10750.0,15.0
"Keventer Westwind, Keventer Westwind, Jadavpur, Kolkata",jadavpur,2,9636286,28500,1163.0,Semi-Furnished,rent,address_bedroom,8285.71,24.51
"Tollygunge, Kolkata",tollygunge,1,2571429,17000,450.0,Furnished,rent,address_bedroom,5714.29,37.78
"Balaka Apartment, Balaka Apartment, Madhyamgram, Kolkata",madhyamgram,2,4600000,15000,850.0,Semi-Furnished,rent,exact_match,5411.76,17.65
"Eden Meghbalika, Eden Meghbalika, Baruipur, Kolkata",baruipur,2,2586609,12000,600.0,Semi-Furnished,rent,address_only,4311.02,20.0
"Roopkatha, Roopkatha, Kasba, Kolkata",kasba,2,6614035,30000,1000.0,Semi-Furnished,rent,address_bedroom,6614.04,30.0
"Action Area 2B, Kolkata",action area 2b,2,7154882,27000,1000.0,Semi-Furnished,rent,address_only,7154.88,27.0
"Siddha Town, Siddha Town, Rajarhat, Kolkata",rajarhat,2,3200000,13500,950.0,Semi-Furnished,rent,exact_match,3368.42,14.21
"Siriti, Siriti, Tollygunge, Kolkata",tollygunge,2,2900000,10000,620.0,Unfurnished,rent,exact_match,4677.42,16.13
Kolkata,hari saba math garia,3,8422980,20000,1150.0,Semi-Furnished,rent,bedroom_only,7324.33,17.39
"1 BHK House for Rent in Ichapur Bidhanpally, Ichapur Kolkata",ichapur bidhanpally,1,1421053,6000,300.0,Furnished,rent,bedroom_only,4736.84,20.0
"Utsa The Condovile, Utsa The Condovile, Rajarhat, Kolkata",rajarhat,2,5200000,25000,750.0,Furnished,rent,exact_match,6933.33,33.33
"Merlin Maximus, Merlin Maximus, Sodepur, Kolkata",sodepur,3,8900000,25000,881.0,Semi-Furnished,rent,exact_match,10102.16,28.38
"Bonorini, Bonorini, Dunlop, Dakshineswar, Belgharia Expressway, Kolkata",dunlop,2,4000000,17000,750.0,Furnished,rent,bedroom_only,5333.33,22.67
Kolkata,lilua surya nagar,2,2186667,7000,410.0,Unfurnished,rent,bedroom_only,5333.33,17.07
2 BHK Villa for Rent in Thakurpukur Kolkata,thakurpukur,2,4500000,7000,900.0,Semi-Furnished,rent,address_bedroom,5000.0,7.78
Kolkata,ramkrishna apartment,2,3840000,8500,720.0,Semi-Furnished,rent,bedroom_only,5333.33,11.81
"Primarc Southwinds, Primarc Southwinds, Rajpur Sonarpur, Kolkata",rajpur sonarpur,2,1600000,18000,720.0,Semi-Furnished,rent,exact_match,2222.22,25.0
"South Dumdum, Kolkata",south dum dum,2,3626667,10000,680.0,Semi-Furnished,rent,bedroom_only,5333.33,14.71
3 BHK House for Rent in Dhakuria Kolkata,dhakuria,3,7000000,15000,1000.0,Semi-Furnished,rent,exact_match,7000.0,15.0
"Buroshibtalla, Behala, Kolkata",buroshibtalla,1,4760000,19000,420.0,Furnished,rent,address_only,11333.33,45.24
"Mayfair Greenwoods, Mayfair Greenwoods, Malancha Mahi Nagar, Kolkata",malancha,3,7251087,15000,990.0,Unfurnished,rent,bedroom_only,7324.33,15.15
"Upohar The Condoville, Upohar The Condoville, Eastern Metropolitan Bypass, Kolkata",em bypass,1,6235714,17000,582.0,Semi-Furnished,rent,address_only,10714.29,29.21
"Chinar Park, Rajarhat, Kolkata",chinar park,2,5512821,22000,1000.0,Furnished,rent,address_bedroom,5512.82,22.0
"Dr Suresh Sarkar Road, Kolkata",dr suresh sarkar road,3,7324331,40000,1000.0,Furnished,rent,bedroom_only,7324.33,40.0
"Realtech Titli, Realtech Titli, Noapara Sukanta Pally, Kolkata",noapara,2,3946667,18500,740.0,Semi-Furnished,rent,bedroom_only,5333.33,25.0
"Santoshpur Maheshtala, Kolkata",santoshpur maheshtala,1,1184211,3500,250.0,Furnished,rent,bedroom_only,4736.84,14.0
1 BHK House for Rent in Jadavpur Kolkata,jadavpur,1,2485714,8000,300.0,Unfurnished,rent,address_only,8285.71,26.67
Kolkata,bartika,2,3306667,7500,620.0,Semi-Furnished,rent,bedroom_only,5333.33,12.1
"Kasba Housing, Kasba Housing, Kasba, Kolkata",kasba,2,6000000,16000,800.0,Furnished,rent,exact_match,7500.0,20.0
"Ideal Aquaview, Ideal Aquaview, Sector 5 Salt Lake City, Kolkata",sector 5 salt lake city,3,8500000,40000,1000.0,Semi-Furnished,rent,exact_match,8500.0,40.0
2 BHK House for Rent in Sodepur Kolkata,sodepur,2,2490000,7000,800.0,Semi-Furnished,rent,exact_match,3112.5,8.75
3 BHK House for Rent in Sonarpur Kolkata,sonarpur,3,3747608,9000,950.0,Semi-Furnished,rent,address_only,3944.85,9.47
"Merlin Urvan, Merlin Urvan, Dum Dum, Kolkata",dum dum,2,5000000,30000,964.0,Semi-Furnished,rent,exact_match,5186.72,31.12
2 BHK House for Rent in Sector 2 Salt Lake City Kolkata,sector 2 salt lake city,2,4939024,17000,900.0,Unfurnished,rent,address_bedroom,5487.8,18.89
"Anik One Rajarhat, Anik One Rajarhat, Action Area 1, Kolkata",action area 1,4,16900000,120000,1789.0,Unfurnished,rent,exact_match,9446.62,67.08
"The Lake Paradise, The Lake Paradise, Barasat, Kolkata",barasat,2,2500000,15000,680.0,Semi-Furnished,rent,exact_match,3676.47,22.06
"Nirjhar Apartment, Nirjhar Apartment, Sahapur New Alipore, Kolkata",sahapur,3,7704348,23000,886.0,Semi-Furnished,rent,address_bedroom,8695.65,25.96
"Ballygunge, Kolkata",ballygunge,2,12500000,35000,950.0,Unfurnished,rent,exact_match,13157.89,36.84
"D P Apartment, D P Apartment, Tarapukur West, Kolkata",tarapukur west,2,6666667,10000,1250.0,Unfurnished,rent,bedroom_only,5333.33,8.0
"Unitech Uniworld City Garden, Unitech Uniworld City Garden, Action Area 3, Kolkata",action area 3,3,14000000,60000,1676.0,Semi-Furnished,rent,exact_match,8353.22,35.8
3 BHK House for Rent in Sector 1 Salt Lake City Kolkata,sector 1 salt lake city,3,17400000,48000,1500.0,Semi-Furnished,rent,address_bedroom,11600.0,32.0
"Tribeni Apartment, Tribeni Apartment, Dhakuria, Kolkata",dhakuria,2,4822115,18000,765.0,Semi-Furnished,rent,address_bedroom,6303.42,23.53
"Kamalgazi, Narendrapur, Kolkata",kamalgazi,5,14200176,100000,3500.0,Unfurnished,rent,address_only,4057.19,28.57
"Mani Casa, Mani Casa, New Town, Kolkata",new town,3,17500000,40000,995.0,Semi-Furnished,rent,exact_match,17587.94,40.2
"Curio City, Curio City, New Town, Kolkata",new town,3,11500000,23000,1058.0,Unfurnished,rent,exact_match,10869.57,21.74
"New Town, Kolkata",new town,2,4900000,16000,610.0,Semi-Furnished,rent,exact_match,8032.79,26.23
"Birati, Kolkata",birati,3,3157895,18000,800.0,Furnished,rent,address_bedroom,3947.37,22.5
"BG Bitasta Residency, BG Bitasta Residency, Chinar Park, Rajarhat, Kolkata",chinar park,2,4300000,18500,807.0,Unfurnished,rent,exact_match,5328.38,22.92
"Baguiati, Kolkata",baguiati,2,3500000,20000,800.0,Semi-Furnished,rent,exact_match,4375.0,25.0
"Puspanjali, Puspanjali, New Garia, Garia, Kolkata",new garia,2,2200000,11000,612.0,Unfurnished,rent,exact_match,3594.77,17.97
1 BHK House for Rent in Batanagar Kolkata,batanagar,1,2777778,8000,800.0,Unfurnished,rent,address_only,3472.22,10.0
"Indraprastha, Indraprastha, Kaikhali, Kolkata",kaikhali,2,5840248,25000,1200.0,Unfurnished,rent,address_bedroom,4866.87,20.83
"Lake Town, Kolkata",lake town,2,4520194,12500,670.0,Semi-Furnished,rent,address_bedroom,6746.56,18.66
"Unique Pearl, Unique Pearl, New Town, Kolkata",new town,3,17500000,17500,975.0,Semi-Furnished,rent,exact_match,17948.72,17.95
"Eden Oxford Park, Eden Oxford Park, Nayabad, Kolkata",nayabad,3,4716000,18000,786.0,Unfurnished,rent,address_bedroom,6000.0,22.9
"Kasba, Kolkata",kasba,2,7275439,24000,1100.0,Furnished,rent,address_bedroom,6614.04,21.82
"Tegharia Baguiati, Kolkata",teghoria,2,3000000,12000,700.0,Furnished,rent,exact_match,4285.71,17.14
3 BHK House for Rent in Dum Dum Kolkata,dum dum,3,7900000,22000,800.0,Unfurnished,rent,exact_match,9875.0,27.5
"Golf Gardens, Tollygunge, Kolkata",golf gardens,2,3500000,20000,750.0,Furnished,rent,exact_match,4666.67,26.67
"Sukh Sadan, Sukh Sadan, Shakespeare Sarani, Kolkata",shakespeare sarani road,3,35844828,70000,1320.0,Furnished,rent,address_only,27155.17,53.03
2 BHK House for Rent in Joramondir Road Kolkata,joramondir road,2,3173333,12000,595.0,Unfurnished,rent,bedroom_only,5333.33,20.17
"Unimark Lakewood Estate, Unimark Lakewood Estate, Patuli, Kolkata",patuli,3,10377465,30000,1228.0,Semi-Furnished,rent,address_bedroom,8450.7,24.43
"Entally, Kolkata",entally,2,12447059,40000,920.0,Furnished,rent,address_only,13529.41,43.48
"East Kolkata Township, Kolkata",east kolkata township,3,9449120,30000,950.0,Semi-Furnished,rent,address_bedroom,9946.44,31.58
"Kasba, Kolkata",kasba,3,10000000,25000,1200.0,Semi-Furnished,rent,address_only,8333.33,20.83
"Purbalok, Mukundapur, Kolkata",purbalok,3,9223178,30000,1125.0,Furnished,rent,address_bedroom,8198.38,26.67
2 BHK House for Rent in Garia Kolkata,garia,2,3000000,9000,680.0,Unfurnished,rent,exact_match,4411.76,13.24
"Vishnu Paradise, Vishnu Paradise, Tollygunge, Kolkata",tollygunge,2,7500000,25000,885.0,Unfurnished,rent,exact_match,8474.58,28.25
"Kamala Village, Kamala Village, Barasat, Kolkata",barasat,2,4000000,12000,1000.0,Unfurnished,rent,exact_match,4000.0,12.0
"New Alipore, Kolkata",new alipore,2,4972460,22000,680.0,Furnished,rent,address_bedroom,7312.44,32.35
"Gopal Nagar, Kolkata",gopal nagar,2,3733333,16000,700.0,Furnished,rent,bedroom_only,5333.33,22.86
"Thakurpukur, Kolkata",thakurpukur,2,3000000,15000,630.0,Semi-Furnished,rent,exact_match,4761.9,23.81
"2 BHK House for Rent in Sonartori Housing Complex, New Town Kolkata",new town,2,6200000,10000,800.0,Unfurnished,rent,exact_match,7750.0,12.5
2 BHK House for Rent in Surer Math Kolkata,surer math,2,3813333,13000,715.0,Unfurnished,rent,bedroom_only,5333.33,18.18
"Kamalgazi, Narendrapur, Kolkata",kamalgazi,2,3880000,16000,880.0,Semi-Furnished,rent,exact_match,4409.09,18.18
2 BHK House for Rent in Lake Gardens Kolkata,lake gardens,2,4300000,22500,850.0,Semi-Furnished,rent,exact_match,5058.82,26.47
"New Town, Kolkata",new town,3,10100000,40000,1400.0,Furnished,rent,exact_match,7214.29,28.57
"Jadavpur, Kolkata",jadavpur,2,3700000,22000,850.0,Furnished,rent,exact_match,4352.94,25.88
"Golf Club Road, Tollygunge, Kolkata",golf club road,3,10986496,35000,1500.0,Semi-Furnished,rent,bedroom_only,7324.33,23.33
"Siddha Pines, Siddha Pines, Rajarhat Main Road, Kolkata",rajarhat main road,3,16206289,31000,1650.0,Semi-Furnished,rent,address_only,9821.99,18.79
"Jodhpur Park, Kolkata",jodhpur park,3,15272727,32000,1400.0,Semi-Furnished,rent,address_bedroom,10909.09,22.86
"Avani Oxford 1, Avani Oxford 1, Lake Town, Kolkata",lake town,3,15500000,43000,1550.0,Semi-Furnished,rent,exact_match,10000.0,27.74
"Eden Tolly Lakeside, Eden Tolly Lakeside, Tollygunge, Kolkata",tollygunge,2,7500000,17000,760.0,Unfurnished,rent,exact_match,9868.42,22.37
"purbadri cooperative housing society, purbadri cooperative housing society, Baishnabghata Patuli Township, Patuli, Kolkata",baishnabghata patuli township,1,7248302,8500,640.0,Semi-Furnished,rent,address_only,11325.47,13.28
2 BHK House for Rent in Nona Chandanpukur Kolkata,nona chandanpukur,2,4160000,10000,780.0,Semi-Furnished,rent,bedroom_only,5333.33,12.82
"Bansdroni, Kolkata",bansdroni,2,2600000,12500,560.0,Semi-Furnished,rent,exact_match,4642.86,22.32
"Minati Apartment, Minati Apartment, Garia, Kolkata",garia,1,1700000,14000,500.0,Furnished,rent,exact_match,3400.0,28.0
"purbadri cooperative housing society, purbadri cooperative housing society, Baishnabghata Patuli Township, Patuli, Kolkata",baishnabghata patuli township,1,6115755,14500,540.0,Furnished,rent,address_only,11325.47,26.85
2 BHK House for Rent in Salap Kolkata,salap,2,3850000,10000,1100.0,Unfurnished,rent,address_only,3500.0,9.09
"Aryan Tower, Aryan Tower, Madhyamgram, Kolkata",madhyamgram,3,5670000,20000,1384.0,Semi-Furnished,rent,exact_match,4096.82,14.45
2 BHK House for Rent in Madhyamgram Kolkata,madhyamgram,2,6730769,8000,1200.0,Unfurnished,rent,address_bedroom,5608.97,6.67
"Behala Chowrasta, Kolkata",behala chowrasta,2,2600000,15000,700.0,Unfurnished,rent,exact_match,3714.29,21.43
"New Town, Kolkata",new town,2,6100000,12000,850.0,Semi-Furnished,rent,exact_match,7176.47,14.12
"Tirath Divine, Tirath Divine, Madhyamgram, Kolkata",madhyamgram,2,4600000,13000,825.0,Unfurnished,rent,exact_match,5575.76,15.76
1 BHK House for Rent in Airport 2 Number Gate Kolkata,airport 2 number gate,1,1148718,4500,200.0,Unfurnished,rent,address_only,5743.59,22.5
"3 BHK Villa for Rent in Ideal Villas, New Town Kolkata",new town,3,32789623,68000,3483.0,Semi-Furnished,rent,address_bedroom,9414.19,19.52
"Bengal DCL Sampoorna, Bengal DCL Sampoorna, Action Area 2, Kolkata",action area 2,3,15800000,50000,1820.0,Furnished,rent,exact_match,8681.32,27.47
"Saduli, Kolkata",saduli,1,2065263,5000,436.0,Unfurnished,rent,bedroom_only,4736.84,11.47
"Salarpuria Silver Oak Estate, Salarpuria Silver Oak Estate, Rajarhat, Kolkata",rajarhat,3,10000000,35000,1209.0,Semi-Furnished,rent,exact_match,8271.3,28.95
"Siddha Suburbia, Siddha Suburbia, Southern Bypass, Kolkata",southern bypass,3,6254286,25000,796.0,Semi-Furnished,rent,address_bedroom,7857.14,31.41
2 BHK House for Rent in Belur Math Kolkata,belur math,2,2400000,8500,450.0,Unfurnished,rent,bedroom_only,5333.33,18.89
"VIP Terrace, VIP Terrace, Lake Town, Kolkata",lake town,3,12413050,42000,1200.0,Furnished,rent,address_bedroom,10344.21,35.0
"PS Amistad, PS Amistad, Action Area 2, Kolkata",action area 2,3,13047742,35000,1280.0,Semi-Furnished,rent,address_bedroom,10193.55,27.34
"Chinar Park, Rajarhat, Kolkata",chinar park,2,2756410,19000,500.0,Furnished,rent,address_bedroom,5512.82,38.0
"Action Area 1, Kolkata",action area 1,3,10500000,24000,1332.0,Semi-Furnished,rent,exact_match,7882.88,18.02
"Anik One Rajarhat, Anik One Rajarhat, New Town, Kolkata",new town,3,16000000,85000,1891.0,Semi-Furnished,rent,exact_match,8461.13,44.95
"PS ONE10, PS ONE10, Action Area 1, Kolkata",action area 1,2,6500000,40000,690.0,Semi-Furnished,rent,exact_match,9420.29,57.97
7 BHK Villa for Rent in Sector 2 Salt Lake City Kolkata,sector 2 salt lake city,7,48000000,130000,3200.0,Semi-Furnished,rent,address_only,15000.0,40.62
"Kudghat, Ashok Nagar, Kolkata",kudghat,2,5066667,30000,950.0,Furnished,rent,bedroom_only,5333.33,31.58
"Mukundapur, Kolkata",mukundapur,1,4919186,6500,500.0,Unfurnished,rent,address_only,9838.37,13.0
"Merlin 5th Avenue, Merlin 5th Avenue, Sector 5 Salt Lake City, Kolkata",sector 5 salt lake city,3,23000000,90000,1887.0,Unfurnished,rent,exact_match,12188.66,47.69
"Urbana, Urbana, Anandapur, Kolkata",anandapur,4,111089469,350000,5318.0,Furnished,rent,address_bedroom,20889.33,65.81
"Purti Veda, Purti Veda, Action Area 1, Kolkata",action area 1,3,19000000,26000,1263.0,Unfurnished,rent,exact_match,15043.55,20.59
"Emami City, Emami City, Jessore Road, Kolkata",jessore road,3,6341420,38000,1350.0,Semi-Furnished,rent,address_bedroom,4697.35,28.15
"Shapoorji Paloonji Sukhobristi, Shapoorji Paloonji Sukhobristi, New Town, Kolkata",new town,3,9250000,17500,901.0,Unfurnished,rent,exact_match,10266.37,19.42
"Rishi Pranaya, Rishi Pranaya, Rajarhat, Kolkata",rajarhat,3,6700000,30000,1221.0,Unfurnished,rent,exact_match,5487.31,24.57
"TATA 88 East, TATA 88 East, Alipore, Kolkata",alipore,3,28000000,180000,2400.0,Semi-Furnished,rent,exact_match,11666.67,75.0
"Southern Avenue, Kolkata",southern avenue,2,15833010,45000,1208.0,Furnished,rent,address_only,13106.8,37.25
"Ideal Exotica, Ideal Exotica, New Alipore, Kolkata",new alipore,3,10000000,150000,2650.0,Unfurnished,rent,exact_match,3773.58,56.6
"Mani Vista, Mani Vista, Tollygunge, Kolkata",tollygunge,3,18734336,89000,1300.0,Semi-Furnished,rent,address_bedroom,14411.03,68.46
"Akshara Akshara Swiss Court, Akshara Akshara Swiss Court, Barisha, Kolkata",barisha,2,3400000,20000,750.0,Unfurnished,rent,exact_match,4533.33,26.67
"Merlin Residency, Merlin Residency, Prince Anwar Shah Road, Kolkata",prince anwar shah road,2,12600000,39000,900.0,Unfurnished,rent,address_only,14000.0,43.33
"Upohar The Condoville, Upohar The Condoville, Eastern Metropolitan Bypass, Kolkata",em bypass,3,21000000,62000,1843.0,Unfurnished,rent,exact_match,11394.47,33.64
"Rajwada Nirvana, Rajwada Nirvana, Kamalgazi, Narendrapur, Kolkata",kamalgazi,2,4707185,22000,1030.0,Furnished,rent,address_bedroom,4570.08,21.36
"Garden Enclave, Garden Enclave, Baguiati, Kolkata",baguiati,2,3500000,20000,850.0,Furnished,rent,exact_match,4117.65,23.53
"Middle Town Court, Middle Town Court, Park Street, Kolkata",park street,2,6133333,70000,1150.0,Furnished,rent,bedroom_only,5333.33,60.87
"Urbana NRI Complex, Urbana NRI Complex, Eastern Metropolitan Bypass, Kolkata",em bypass,3,24000000,150000,2393.0,Furnished,rent,exact_match,10029.25,62.68
> 10 BHK House for Rent in Action Area 1 Kolkata,action area 1,10,53123486,330000,5500.0,Furnished,rent,address_only,9658.82,60.0
"Unimark Lakewood Estate, Unimark Lakewood Estate, Patuli, Kolkata",patuli,3,7605634,30000,900.0,Semi-Furnished,rent,address_bedroom,8450.7,33.33
"Santoshree Pally, Thakurpukur, Kolkata",santoshree pally,2,3733333,10000,700.0,Unfurnished,rent,bedroom_only,5333.33,14.29
"Purbachal Haltu, Kolkata",purbachal,2,3120000,13000,585.0,Unfurnished,rent,bedroom_only,5333.33,22.22
"Sinthee, Kolkata",sinthi,3,14000000,21000,980.0,Semi-Furnished,rent,exact_match,14285.71,21.43
"Ghosh Para Kestopur, Kolkata",ghosh para,2,5000000,12000,1000.0,Furnished,rent,address_only,5000.0,12.0
"Vedic Village, Vedic Village, Rajarhat, Kolkata",rajarhat,3,10000000,25000,1180.0,Furnished,rent,exact_match,8474.58,21.19
"Godrej Seven, Godrej Seven, Joka, Kolkata",joka,2,5700000,18000,891.0,Semi-Furnished,rent,exact_match,6397.31,20.2
"Anandapur, Kolkata",anandapur,2,11569416,20000,750.0,Semi-Furnished,rent,address_only,15425.89,26.67
"Rajwada Royal Gardens, Rajwada Royal Gardens, Narendrapur Rajpur Sonarpur, Kolkata",narendrapur,3,6500000,29000,1040.0,Semi-Furnished,rent,exact_match,6250.0,27.88
"Kendriya Vihar Phase 2, Kendriya Vihar Phase 2, Khalisha Kota, Kolkata",khalisha kota,4,18393250,20000,1711.0,Semi-Furnished,rent,bedroom_only,10750.0,11.69
"Rishi Pranaya, Rishi Pranaya, Rajarhat, Kolkata",rajarhat,2,5200000,25000,680.0,Semi-Furnished,rent,exact_match,7647.06,36.76
2 BHK House for Rent in Desh Bandhu Nagar Baguiati Kolkata,desh bandhu nagar,2,2700000,9000,600.0,Unfurnished,rent,exact_match,4500.0,15.0
2 BHK House for Rent in Howrah Kolkata,howrah,2,4500000,12000,950.0,Furnished,rent,exact_match,4736.84,12.63
"Natore Colony, Natore Colony, Silpara, Purba Barisha, Kolkata",silpara,2,2450000,14999,790.0,Furnished,rent,exact_match,3101.27,18.99
"AWHO Teghoria, AWHO Teghoria, Vip Road, Kolkata",vip road,2,5893333,20000,1105.0,Unfurnished,rent,bedroom_only,5333.33,18.1
3 BHK House for Rent in Salkia Kolkata,salkia,3,7697871,13000,1051.0,Unfurnished,rent,bedroom_only,7324.33,12.37
"Soura Niloy Housing Complex, Soura Niloy Housing Complex, Behala, Kolkata",behala,4,6500000,22000,1500.0,Semi-Furnished,rent,exact_match,4333.33,14.67
"Maple Wood, Maple Wood, Rajarhat Main Road, Kolkata",rajarhat main road,2,6400000,15000,730.0,Unfurnished,rent,exact_match,8767.12,20.55
"Prudent Pragati , Prudent Pragati, Narendrapur Rajpur Sonarpur, Kolkata",narendrapur,3,4500000,18000,787.0,Semi-Furnished,rent,exact_match,5717.92,22.87
"Sonartori Housing Complex, Sonartori Housing Complex, New Town, Kolkata",new town,2,6200000,14500,800.0,Semi-Furnished,rent,exact_match,7750.0,18.12
